Date,Campaign name,Cost,Revenue
"Sep 26, 2022",PT - 20220926 - WM Heattech Collection (Slideshow & IGS-Slideshow) (Women & Men seg) - Remarketing - Global Pixel,0.31,0
"Sep 26, 2022",PT - 20220923 - UPJ 22FW Collection (Video) (Women seg) - Remarketing - Global Pixel,49.22,0
"Sep 26, 2022",PT - 20220923 - UPJ 22FW Collection (Video) (Men seg) - Remarketing - Global Pixel,50.1,99.9
"Sep 26, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 26, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Sep 26, 2022",PT - 20220920 - W Dynamic Remarketing (Always On)(Carousel) (Women seg) - Remarketing - Global Pixel,35.68,2532.5
"Sep 26, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 26, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Sep 26, 2022",PT - 20220920 - M Dynamic Remarketing (Always On)(Carousel) (Men seg) - Remarketing - Global Pixel,20.49,2336.7
"Sep 26, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Remarketing - Global Pixel,0,0
"Sep 26, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Prospecting - Global Pixel,0,0
"Sep 26, 2022",PT - 20220919 - WM Disney Mickey & Friends (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.41,0
"Sep 26, 2022",PT - 20220919 - WM Disney Mickey & Friends (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,13.62,0
"Sep 26, 2022",PT - 20220919 - WM 20th UT Archive UT (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.2,199.70000000000002
"Sep 26, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.38,799
"Sep 26, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,35.11,199.8
"Sep 26, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,25.37,0
"Sep 26, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,35.41,0
"Sep 26, 2022",PT - 20220916 - Women Value Buy (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,25.32,199.9
"Sep 26, 2022",PT - 20220916 - WM Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.44,0
"Sep 26, 2022",PT - 20220916 - W Heattech Collection (Carousel) (Women seg) - Remarketing - Global Pixel,25.49,609.4000000000001
"Sep 26, 2022",PT - 20220916 - Men Value Buy (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,25.84,149.9
"Sep 26, 2022",PT - 20220916 - Kids Value Buy (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,25.42,0
"Sep 26, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Kids seg) - Remarketing - Global Pixel,25.42,0
"Sep 26, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT  (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,35.31,99.8
"Sep 26, 2022",PT - 20220912 - W New Arrivals (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 26, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 26, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Prospecting - Global Pixel,0,164.7
"Sep 26, 2022",PT - 20220912 - K New Arrivals (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,0,438.9
"Sep 26, 2022",PT - 20220905 - W Work/Clean Collection (Collection Ad) (Working Pro - Women seg) - Remarketing - Global Pixel,10.22,439.3
"Sep 26, 2022",PT - 20220905 - W Loungewear Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,10.22,1028.9
"Sep 26, 2022",PT - 20220905 - W Knitwear Collection (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 26, 2022",PT - 20220905 - W Core T-shirt Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,52.16,598.5
"Sep 26, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,35.39,809.2
"Sep 26, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,55.52,244.6
"Sep 26, 2022",PT - 20220905 - M New Arrivals (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,25.41,189.8
"Sep 26, 2022",PT - 20220905 - M Core T-shirt Collection (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 26, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,25.68,0
"Sep 26, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,25.88,159.8
"Sep 26, 2022",PT - 20220829 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,30.89,674.2
"Sep 26, 2022",PT - 20220829 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,329.6
"Sep 25, 2022",PT - 20220923 - UPJ 22FW Collection (Video) (Women seg) - Remarketing - Global Pixel,51.77,0
"Sep 25, 2022",PT - 20220923 - UPJ 22FW Collection (Video) (Men seg) - Remarketing - Global Pixel,51.5,99.8
"Sep 25, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 25, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Prospecting - Global Pixel,0,0
"Sep 25, 2022",PT - 20220920 - W Dynamic Remarketing (Always On)(Carousel) (Women seg) - Remarketing - Global Pixel,36.47,1308.5
"Sep 25, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 25, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Sep 25, 2022",PT - 20220920 - M Dynamic Remarketing (Always On)(Carousel) (Men seg) - Remarketing - Global Pixel,20.7,2160.3
"Sep 25, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Remarketing - Global Pixel,0,3267
"Sep 25, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Prospecting - Global Pixel,0,0
"Sep 25, 2022",PT - 20220919 - WM Disney Mickey & Friends (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.93,99.7
"Sep 25, 2022",PT - 20220919 - WM 20th UT Archive UT (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.83,264.6
"Sep 25, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.73,544.1
"Sep 25, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,52.4,864.1
"Sep 25, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,25.76,162.5
"Sep 25, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,36.19,0
"Sep 25, 2022",PT - 20220916 - Women Value Buy (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,25.88,0
"Sep 25, 2022",PT - 20220916 - WM Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,25.99,175.4
"Sep 25, 2022",PT - 20220916 - W Heattech Collection (Carousel) (Women seg) - Remarketing - Global Pixel,26.06,448.7
"Sep 25, 2022",PT - 20220916 - Men Value Buy (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,25.73,0
"Sep 25, 2022",PT - 20220916 - Kids Value Buy (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,25.75,0
"Sep 25, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Kids seg) - Remarketing - Global Pixel,25.8,0
"Sep 25, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT  (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,36.2,0
"Sep 25, 2022",PT - 20220912 - W New Arrivals (Carousel) (Women seg) - Remarketing - Global Pixel,29.98,0
"Sep 25, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Remarketing - Global Pixel,23.98,0
"Sep 25, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Prospecting - Global Pixel,49.96,149.9
"Sep 25, 2022",PT - 20220912 - K New Arrivals (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,19.98,269.5
"Sep 25, 2022",PT - 20220905 - W Work/Clean Collection (Collection Ad) (Working Pro - Women seg) - Remarketing - Global Pixel,10.51,459.4
"Sep 25, 2022",PT - 20220905 - W Loungewear Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,10.42,0
"Sep 25, 2022",PT - 20220905 - W Knitwear Collection (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 25, 2022",PT - 20220905 - W Core T-shirt Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,51.99,459.6
"Sep 25, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,35.87,259.2
"Sep 25, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,56.63,179.7
"Sep 25, 2022",PT - 20220905 - M New Arrivals (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,26.63,689
"Sep 25, 2022",PT - 20220905 - M Core T-shirt Collection (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 25, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,25.55,0
"Sep 25, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,25.98,339.7
"Sep 25, 2022",PT - 20220829 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,31.56,788.8
"Sep 25, 2022",PT - 20220829 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 24, 2022",PT - 20220923 - UPJ 22FW Collection (Video) (Women seg) - Remarketing - Global Pixel,11.16,0
"Sep 24, 2022",PT - 20220923 - UPJ 22FW Collection (Video) (Men seg) - Remarketing - Global Pixel,11.62,0
"Sep 24, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 24, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Prospecting - Global Pixel,0,699.6
"Sep 24, 2022",PT - 20220920 - W Dynamic Remarketing (Always On)(Carousel) (Women seg) - Remarketing - Global Pixel,32.95,2207.8
"Sep 24, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 24, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Sep 24, 2022",PT - 20220920 - M Dynamic Remarketing (Always On)(Carousel) (Men seg) - Remarketing - Global Pixel,20.07,219.4
"Sep 24, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Remarketing - Global Pixel,0,219.6
"Sep 24, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Prospecting - Global Pixel,0,0
"Sep 24, 2022",PT - 20220919 - WM Disney Mickey & Friends (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,7.06,0
"Sep 24, 2022",PT - 20220919 - WM 20th UT Archive UT (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,5.33,0
"Sep 24, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,24.24,0
"Sep 24, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,52.13,0
"Sep 24, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,24.86,0
"Sep 24, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,37.67,479
"Sep 24, 2022",PT - 20220916 - Women Value Buy (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,12.52,209.8
"Sep 24, 2022",PT - 20220916 - WM Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,24.84,0
"Sep 24, 2022",PT - 20220916 - WM Marvel Spider Man 60 Amazing Years UT  (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,0,0
"Sep 24, 2022",PT - 20220916 - W Heattech Collection (Carousel) (Women seg) - Remarketing - Global Pixel,24.28,0
"Sep 24, 2022",PT - 20220916 - Men Value Buy (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,13.08,25.8
"Sep 24, 2022",PT - 20220916 - Kids Value Buy (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,8.79,0
"Sep 24, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Kids seg) - Remarketing - Global Pixel,24.86,219.6
"Sep 24, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT  (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,34.84,0
"Sep 24, 2022",PT - 20220912 - W New Arrivals (Carousel) (Women seg) - Remarketing - Global Pixel,28.61,639
"Sep 24, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Remarketing - Global Pixel,23.02,0
"Sep 24, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Prospecting - Global Pixel,50.24,0
"Sep 24, 2022",PT - 20220912 - K New Arrivals (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,19.08,269.4
"Sep 24, 2022",PT - 20220905 - W Work/Clean Collection (Collection Ad) (Working Pro - Women seg) - Remarketing - Global Pixel,9.73,348.6
"Sep 24, 2022",PT - 20220905 - W Loungewear Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,8.55,419.2
"Sep 24, 2022",PT - 20220905 - W Knitwear Collection (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 24, 2022",PT - 20220905 - W Core T-shirt Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,47.41,394.20000000000005
"Sep 24, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,34.51,0
"Sep 24, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,63.84,259.6
"Sep 24, 2022",PT - 20220905 - M New Arrivals (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,24.37,429.5
"Sep 24, 2022",PT - 20220905 - M Core T-shirt Collection (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,0
"Sep 24, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,24.75,0
"Sep 24, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,29.32,0
"Sep 24, 2022",PT - 20220829 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,27.49,589.1
"Sep 24, 2022",PT - 20220829 - M Top-Sellers (Always-On Campaign) (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,244.6
"Sep 24, 2022",*PT - 20220905 - Minecraft UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,0,0
"Sep 23, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Remarketing - Global Pixel,0,1063.2
"Sep 23, 2022",PT - 20220920 - W Limited Offer(Collection Ad) (Women seg) - Prospecting - Global Pixel,0,179.6
"Sep 23, 2022",PT - 20220920 - W Dynamic Remarketing (Always On)(Carousel) (Women seg) - Remarketing - Global Pixel,35.24,1487.7
"Sep 23, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Remarketing - Global Pixel,0,571.4
"Sep 23, 2022",PT - 20220920 - M Limited Offer (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"Sep 23, 2022",PT - 20220920 - M Dynamic Remarketing (Always On)(Carousel) (Men seg) - Remarketing - Global Pixel,20.94,1691.77
"Sep 23, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Remarketing - Global Pixel,18.13,629.2
"Sep 23, 2022",PT - 20220920 - K Limited Offer(Collection Ad) (Kids seg) - Prospecting - Global Pixel,18.08,169.8
"Sep 23, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,24.54,0
"Sep 23, 2022",PT - 20220919 - Ukiyo-e Archive UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,53.44,0
"Sep 23, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Remarketing - Global Pixel,23.94,39.9
"Sep 23, 2022",PT - 20220919 - BT Paw Patrol UT Collection (Slideshow & IGS-Slideshow) (Maternity seg) - Prospecting - Global Pixel,36.8,0
"Sep 23, 2022",PT - 20220916 - WM Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,24.95,0
"Sep 23, 2022",PT - 20220916 - WM Marvel Spider Man 60 Amazing Years UT  (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,0,0
"Sep 23, 2022",PT - 20220916 - W Heattech Collection (Carousel) (Women seg) - Remarketing - Global Pixel,25.06,184.9
"Sep 23, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT (Slideshow & IGS-Slideshow) (UT-Kids seg) - Remarketing - Global Pixel,25.03,0
"Sep 23, 2022",PT - 20220916 - K Marvel Spider Man 60 Amazing Years UT  (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,34.91,39.9
"Sep 23, 2022",PT - 20220912 - W New Arrivals (Carousel) (Women seg) - Remarketing - Global Pixel,29.53,659.2
"Sep 23, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Remarketing - Global Pixel,23.31,0
"Sep 23, 2022",PT - 20220912 - M New Arrivals (Carousel) (Men seg) - Prospecting - Global Pixel,48.32,0
"Sep 23, 2022",PT - 20220912 - K New Arrivals (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,19.31,0
"Sep 23, 2022",PT - 20220912 - K New Arrivals (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,0,0
"Sep 23, 2022",PT - 20220905 - W Work/Clean Collection (Collection Ad) (Working Pro - Women seg) - Remarketing - Global Pixel,9.67,234.9
"Sep 23, 2022",PT - 20220905 - W Loungewear Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,10.43,299.8
"Sep 23, 2022",PT - 20220905 - W Knitwear Collection (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"Sep 23, 2022",PT - 20220905 - W Core T-shirt Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,49.45,1581.83
"Sep 23, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Remarketing - Global Pixel,35.08,0
"Sep 23, 2022",PT - 20220905 - One Piece Film Red UT Collection (Slideshow & IGS-Slideshow) (UT-Women & Men seg) - Prospecting - Global Pixel,63.68,149.7
"Sep 23, 2022",PT - 20220905 - M New Arrivals (Slideshow & IGS-Slideshow) (Men seg) - Remarketing - Global Pixel,24.2,534.2
"Sep 23, 2022",PT - 20220905 - M Core T-shirt Collection (Collection Ad) (Men seg) - Remarketing - Global Pixel,0.39,0
"Sep 23, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,24.7,789.0999999999999
"Sep 23, 2022",PT - 20220905 - K Minecraft UT Collection (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,29.37,159.6
"Sep 23, 2022",PT - 20220829 - W Top-Sellers (Always-On Campaign) (Collection Ad) (Women seg) - Remarketing - Global Pixel,29.98,848.9000000000001
